@relation ViewA_DF_200.arff-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute ViewA_write numeric
@attribute ViewA_t numeric
@attribute ViewA_s numeric
@attribute ViewA_edu numeric
@attribute ViewA_articl numeric
@attribute ViewA_us numeric
@attribute ViewA_com numeric
@attribute ViewA_like numeric
@attribute ViewA_just numeric
@attribute ViewA_window numeric
@attribute ViewA_don numeric
@attribute ViewA_peopl numeric
@attribute ViewA_know numeric
@attribute ViewA_c numeric
@attribute ViewA_m numeric
@attribute ViewA_think numeric
@attribute ViewA_make numeric
@attribute ViewA_new numeric
@attribute ViewA_doe numeric
@attribute ViewA_sai numeric
@attribute ViewA_d numeric
@attribute ViewA_time numeric
@attribute ViewA_want numeric
@attribute ViewA_apr numeric
@attribute ViewA_work numeric
@attribute ViewA_wai numeric
@attribute ViewA_problem numeric
@attribute ViewA_right numeric
@attribute ViewA_look numeric
@attribute ViewA_thank numeric
@attribute ViewA_e numeric
@attribute ViewA_run numeric
@attribute ViewA_thing numeric
@attribute ViewA_file numeric
@attribute ViewA_need numeric
@attribute ViewA_ve numeric
@attribute ViewA_try numeric
@attribute ViewA_good numeric
@attribute ViewA_did numeric
@attribute ViewA_program numeric
@attribute ViewA_state numeric
@attribute ViewA_govern numeric
@attribute ViewA_come numeric
@attribute ViewA_realli numeric
@attribute ViewA_help numeric
@attribute ViewA_sure numeric
@attribute ViewA_post numeric
@attribute ViewA_mean numeric
@attribute ViewA_believ numeric
@attribute ViewA_differ numeric
@attribute ViewA_b numeric
@attribute ViewA_support numeric
@attribute ViewA_start numeric
@attribute ViewA_question numeric
@attribute ViewA_univers numeric
@attribute ViewA_point numeric
@attribute ViewA_opinion numeric
@attribute ViewA_person numeric
@attribute ViewA_let numeric
@attribute ViewA_tell numeric
@attribute ViewA_fact numeric
@attribute ViewA_set numeric
@attribute ViewA_read numeric
@attribute ViewA_year numeric
@attribute ViewA_go numeric
@attribute ViewA_number numeric
@attribute ViewA_case numeric
@attribute ViewA_got numeric
@attribute ViewA_doesn numeric
@attribute ViewA_said numeric
@attribute ViewA_reason numeric
@attribute ViewA_gener numeric
@attribute ViewA_ll numeric
@attribute ViewA_win numeric
@attribute ViewA_group numeric
@attribute ViewA_dai numeric
@attribute ViewA_do numeric
@attribute ViewA_chang numeric
@attribute ViewA_x numeric
@attribute ViewA_law numeric
@attribute ViewA_mail numeric
@attribute ViewA_includ numeric
@attribute ViewA_better numeric
@attribute ViewA_p numeric
@attribute ViewA_u numeric
@attribute ViewA_call numeric
@attribute ViewA_dos numeric
@attribute ViewA_place numeric
@attribute ViewA_lot numeric
@attribute ViewA_driver numeric
@attribute ViewA_follow numeric
@attribute ViewA_happen numeric
@attribute ViewA_live numeric
@attribute ViewA_world numeric
@attribute ViewA_respons numeric
@attribute ViewA_ms numeric
@attribute ViewA_didn numeric
@attribute ViewA_version numeric
@attribute ViewA_have numeric
@attribute ViewA_get numeric
@attribute ViewA_w numeric
@attribute ViewA_end numeric
@attribute ViewA_possibl numeric
@attribute ViewA_inform numeric
@attribute ViewA_consid numeric
@attribute ViewA_ca numeric
@attribute ViewA_probabl numeric
@attribute ViewA_talk numeric
@attribute ViewA_actual numeric
@attribute ViewA_word numeric
@attribute ViewA_ye numeric
@attribute ViewA_wrong numeric
@attribute ViewA_american numeric
@attribute ViewA_care numeric
@attribute ViewA_true numeric
@attribute ViewA_base numeric
@attribute ViewA_monei numeric
@attribute ViewA_idea numeric
@attribute ViewA_suggest numeric
@attribute ViewA_allow numeric
@attribute ViewA_issu numeric
@attribute ViewA_far numeric
@attribute ViewA_littl numeric
@attribute ViewA_real numeric
@attribute ViewA_long numeric
@attribute ViewA_nation numeric
@attribute ViewA_line numeric
@attribute ViewA_avail numeric
@attribute ViewA_v numeric
@attribute ViewA_manag numeric
@attribute ViewA_forc numeric
@attribute ViewA_isn numeric
@attribute ViewA_o numeric
@attribute ViewA_countri numeric
@attribute ViewA_kind numeric
@attribute ViewA_l numeric
@attribute ViewA_ask numeric
@attribute ViewA_card numeric
@attribute ViewA_interest numeric
@attribute ViewA_control numeric
@attribute ViewA_pai numeric
@attribute ViewA_abl numeric
@attribute ViewA_thought numeric
@attribute ViewA_hope numeric
@attribute ViewA_provid numeric
@attribute ViewA_free numeric
@attribute ViewA_report numeric
@attribute ViewA_r numeric
@attribute ViewA_internet numeric
@attribute ViewA_cs numeric
@attribute ViewA_public numeric
@attribute ViewA_caus numeric
@attribute ViewA_pc numeric
@attribute ViewA_claim numeric
@attribute ViewA_uunet numeric
@attribute ViewA_rememb numeric
@attribute ViewA_k numeric
@attribute ViewA_david numeric
@attribute ViewA_seen numeric
@attribute ViewA_quit numeric
@attribute ViewA_order numeric
@attribute ViewA_cours numeric
@attribute ViewA_result numeric
@attribute ViewA_h numeric
@attribute ViewA_note numeric
@attribute ViewA_life numeric
@attribute ViewA_major numeric
@attribute ViewA_requir numeric
@attribute ViewA_tri numeric
@attribute ViewA_heard numeric
@attribute ViewA_mayb numeric
@attribute ViewA_polit numeric
@attribute ViewA_creat numeric
@attribute ViewA_exampl numeric
@attribute ViewA_wrote numeric
@attribute ViewA_answer numeric
@attribute ViewA_microsoft numeric
@attribute ViewA_expect numeric
@attribute ViewA_great numeric
@attribute ViewA_access numeric
@attribute ViewA_best numeric
@attribute ViewA_applic numeric
@attribute ViewA_relat numeric
@attribute ViewA_clinton numeric
@attribute ViewA_machin numeric
@attribute ViewA_clayton numeric
@attribute ViewA_g numeric
@attribute ViewA_list numeric
@attribute ViewA_n numeric
@attribute ViewA_presid numeric
@attribute ViewA_non numeric
@attribute ViewA_larg numeric
@attribute ViewA_stop numeric
@attribute ViewA_bit numeric
@attribute ViewA_tax numeric
@attribute ViewA_servic numeric
@attribute ViewA_children numeric
@attribute ViewA_ac numeric
@attribute ViewA_high numeric
@attribute ViewA_recent numeric
@attribute class {positiveClass,negativeClass}

@data
1733,0.990233,1.590535,0,1.75557,1.913137,0,1.87554,1.025827,1.089157,0,0,0,0,0,1.271182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006191,0,0,2.024953,0,0,0,0,0,0,2.091514,0,0,0,4.248878,0,0,2.154165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424753,0,0,4.872233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1944,0.495116,1.060357,0,0,0.637712,0,2.813309,2.051653,2.178314,0,0,0,1.187444,0,0,0,0,0,0,0,2.935009,1.471852,0,0,0,0,0,0,0,0,0,0,3.407497,0,0,0,0,0,0,0,0,0,1.913927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024953,0,2.055725,0,0,0,0,0,2.091514,2.091514,0,0,2.128632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230264,0,0,0,0,0,2.297598,0,0,0,0,2.317699,0,0,2.359155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.513306,0,0,2.525729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1419,1.485349,1.060357,1.10851,1.17038,1.913137,0,2.813309,0,0,0,1.150432,1.150432,2.374887,3.657259,0,0,0,1.370421,0,0,0,0,0,1.489435,0,0,1.606941,0,0,0,0,0,0,0,0,0,0,0,0,1.804845,5.442015,0,0,0,0,0,0,1.948413,0,0,0,0,0,0,2.006191,0,2.017406,0,0,0,0,0,0,0,2.091514,0,4.183028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230264,0,0,0,0,0,0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.308349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,2.525729,0,0,0,0,5.076615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347298,0,0,0,2.688248,0,0,0,0,0,0,0,0,0,0,0,2.725705,5.45141,5.466736,0,0,negativeClass
1988,0.495116,1.590535,0,1.17038,0.637712,0,0,1.025827,1.089157,0,1.150432,0,1.187444,0,0,1.354796,2.725156,0,0,0,0,0,4.448416,1.489435,0,1.594549,0,1.619488,0,0,0,0,0,0,5.203303,0,1.760261,0,1.777857,0,0,0,0,3.848297,0,0,1.948413,0,0,0,0,0,1.9951,0,0,0,0,0,0,2.055725,2.059639,0,0,0,0,2.091514,2.091514,0,0,0,0,0,0,0,0,4.369604,0,0,0,2.207275,0,0,2.221005,0,0,0,0,2.258568,0,0,2.292635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407946,0,0,0,0,0,0,0,2.447611,0,0,0,2.459239,0,2.459239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089313,0,2.544657,0,5.102093,0,0,0,2.557477,0,0,2.570465,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725705,0,0,0,0,0,0,positiveClass
738,0.990233,1.060357,3.879786,0,0,0,0,3.07748,1.089157,8.83302,1.150432,0,0,13.409951,1.271182,1.354796,1.362578,1.370421,1.412638,2.89634,0,1.471852,1.482805,0,1.500584,1.594549,3.213882,1.619488,4.881279,0,0,6.782162,3.407497,42.869961,1.734434,0,1.760261,1.76902,0,1.804845,0,0,0,0,1.931022,0,1.948413,0,0,0,0,0,1.9951,0,0,0,0,0,2.028748,8.2229,0,0,8.333798,0,0,18.823627,4.183028,2.103734,2.124439,0,2.154165,0,2.158485,0,0,0,0,0,6.621825,0,0,0,2.221005,0,0,0,6.747133,0,0,0,0,0,0,0,0,2.307598,0,0,0,0,0,0,0,4.771933,0,0,4.804811,0,9.631782,2.407946,0,2.424753,0,0,0,0,0,0,0,0,0,0,0,0,2.459239,0,2.476938,9.931635,0,0,0,0,0,0,0,0,0,5.014305,2.513306,0,0,0,0,0,0,0,2.538307,0,0,0,0,5.089313,2.544657,0,0,0,0,0,0,0,2.570465,0,0,0,2.60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673649,0,0,0,0,0,0,0,0,0,0,0,2.725705,0,0,0,0,0,0,positiveClass
787,1.485349,2.120713,0,1.17038,0.637712,2.756382,3.751079,0,0,7.728892,2.300864,0,1.187444,0,0,0,0,0,0,0,0,0,0,0,3.001167,0,0,0,0,1.666008,0,3.391081,0,1.714798,1.734434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006191,0,0,0,0,2.055725,0,0,0,0,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,0,2.207275,0,0,0,0,0,6.747133,0,0,4.565565,0,0,0,0,0,2.307598,2.317699,4.697258,0,0,0,0,2.380547,2.385967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453408,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60369,0,0,0,0,0,0,0,0,0,0,0,5.290151,0,0,0,0,5.347298,0,0,0,0,0,0,0,0,2.718101,0,0,0,0,0,0,0,0,0,positiveClass
333,0,0,0,0,0.637712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.594549,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16718,2.180367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.977829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
693,0,0,0,0,0,0.918794,0,0,0,1.104127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.695541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028748,0,0,0,0,0,0,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282782,0,0,0,0,0,0,0,0,0,2.359155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507152,0,7.521457,0,2.513306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
956,0,0.530178,0.554255,1.17038,0,0,0,0,0,1.104127,0,0,0,0,1.271182,0,0,0,0,0,0,2.943704,0,0,1.500584,0,3.213882,0,0,1.666008,0,0,1.703749,1.714798,0,0,0,0,0,0,0,0,0,0,0,1.944911,0,0,0,0,0,0,1.9951,0,2.006191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.501541,0,0,0,2.198225,0,0,0,0,0,0,0,0,4.498089,0,0,0,2.292635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.102093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638058,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703063,0,0,0,0,0,0,0,0,0,0,0,0,2.733368,negativeClass
1029,0,0.530178,0.554255,0,3.826275,0,1.87554,0,0,0,1.150432,1.150432,0,1.219086,0,1.354796,0,2.740842,1.412638,0,0,1.471852,1.482805,0,0,0,0,27.5313,0,0,5.078459,1.695541,0,1.714798,0,0,0,1.76902,0,0,36.280102,13.373801,0,0,0,0,0,1.948413,0,0,1.987774,0,0,1.9951,6.018573,0,4.034812,8.099813,0,0,0,4.142947,0,0,0,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,22.072749,4.41455,4.423661,0,4.44201,0,0,0,0,0,0,6.877904,0,0,0,2.307598,0,0,0,0,0,0,0,2.380547,4.771933,4.782833,0,0,0,0,0,0,0,2.424753,0,0,4.872233,0,0,0,4.906816,2.459239,0,2.459239,0,0,7.395312,0,2.482909,0,0,0,0,5.002072,2.501036,2.507152,0,0,0,2.513306,0,0,0,0,0,5.076615,5.076615,5.076615,0,2.538307,0,15.26794,0,0,0,2.551046,0,0,0,0,0,7.711394,0,2.60369,0,2.60369,0,0,10.469183,0,0,0,44.728516,2.638058,2.638058,0,0,0,0,0,2.673649,0,0,8.042765,0,2.688248,0,5.406125,0,5.421107,0,8.154302,0,0,0,0,2.725705,0,0,0,0,negativeClass
957,0.495116,6.36214,14.410635,5.8519,0,14.700702,6.564388,6.15496,4.356629,13.24953,6.902592,2.300864,9.499548,47.544371,8.898271,5.419183,1.362578,2.740842,4.237915,1.44817,8.805026,1.471852,5.931221,0,9.003501,3.189099,0,1.619488,9.762557,3.332017,11.849737,3.391081,3.407497,17.147984,0,12.200785,3.520522,8.8451,1.777857,16.243602,0,0,7.655708,5.772446,7.724086,3.889821,3.896827,0,7.835982,1.969691,0,7.965723,3.990201,1.9951,6.018573,2.013654,4.034812,0,4.057497,2.055725,0,4.142947,6.250349,8.366056,0,0,0,6.311203,4.248878,0,0,6.462495,6.475454,6.501541,0,0,2.189256,2.198225,2.207275,2.207275,4.41455,4.423661,2.221005,0,2.225624,13.381587,11.245222,2.258568,2.273026,2.282782,2.292635,0,0,0,6.922793,11.537988,0,23.48629,0,0,2.36446,0,2.380547,4.771933,0,7.190687,4.804811,4.804811,4.815891,0,4.827033,0,0,0,0,2.436116,0,0,0,4.906816,0,0,2.459239,7.377717,0,2.465104,2.476938,7.448726,2.488915,2.488915,0,2.501036,0,0,0,0,2.507152,0,5.026612,0,2.525729,7.577186,0,7.595995,10.15323,2.538307,5.076615,0,2.538307,2.544657,2.544657,0,0,2.551046,2.551046,0,7.653139,10.229909,0,2.56395,2.570465,0,7.811071,0,0,2.61047,2.61047,0,2.624169,2.624169,0,0,2.638058,0,2.638058,0,26.450754,2.652143,0,34.757434,2.673649,13.368244,0,0,0,0,0,0,0,0,0,2.718101,0,2.725705,0,2.725705,2.725705,0,0,5.466736,negativeClass
1726,0.495116,4.771605,0.554255,0.58519,0.637712,0.918794,0,1.025827,5.445786,0,4.601728,1.150432,1.187444,0,1.271182,0,1.362578,0,0,2.89634,0,1.471852,1.482805,0,0,1.594549,0,0,3.254186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948413,3.896827,0,0,0,0,0,0,0,0,2.017406,0,0,0,2.059639,0,0,0,0,6.274542,0,0,6.373317,0,0,2.154165,0,0,2.180367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307598,0,0,0,0,0,2.359155,0,0,0,2.385967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453408,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,0,2.525729,2.525729,2.531998,0,0,0,0,0,0,0,0,0,2.551046,0,0,0,0,0,0,0,0,2.60369,0,0,7.83141,0,0,0,0,0,0,0,0,0,0,0,2.652143,0,0,0,0,0,0,0,0,0,0,0,0,2.718101,0,0,0,0,0,2.725705,0,0,0,negativeClass
307,0,0,0.554255,0,0,0,0,0,0,2.208255,0,0,0,0,0,2.709591,0,1.370421,1.412638,0,0,0,1.482805,0,1.500584,0,0,0,0,0,0,5.086622,0,0,3.468869,0,0,0,1.777857,0,0,0,0,1.924149,0,1.944911,0,0,0,0,0,0,0,5.985301,0,0,0,0,0,2.055725,0,2.071473,0,0,0,0,0,0,0,0,0,0,0,2.16718,0,0,2.189256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.402405,0,0,0,0,0,0,0,0,0,0,0,0,2.453408,0,0,0,0,0,0,2.476938,0,0,0,0,0,0,0,0,2.507152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.290151,0,0,0,0,0,2.673649,0,0,2.688248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1457,0.495116,1.060357,0,0,0.637712,0,0,2.051653,0,0,0,2.300864,1.187444,4.876346,0,0,2.725156,1.370421,0,0,2.935009,1.471852,0,0,0,1.594549,0,0,0,0,0,0,1.703749,0,0,1.742969,0,0,1.777857,0,0,0,0,1.924149,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.396896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.002072,0,0,0,0,0,0,0,0,0,0,2.525729,0,0,0,0,0,0,2.544657,2.544657,2.544657,0,0,0,5.102093,0,0,0,0,2.570465,0,0,2.60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
896,0.495116,0.530178,0.554255,2.34076,0.637712,0.918794,0,0,0,1.104127,0,0,0,0,0,0,1.362578,0,0,0,0,0,0,1.489435,1.500584,0,0,0,0,0,0,0,0,0,0,0,0,1.76902,0,0,0,0,1.913927,1.924149,1.931022,0,0,0,0,0,0,0,0,0,0,0,2.017406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16718,0,0,2.189256,0,0,0,0,0,2.221005,0,0,0,2.249044,0,0,0,0,0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.488915,0,0,0,0,0,0,0,0,0,0,0,0,0,2.531998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.406125,0,0,0,0,0,0,0,0,0,0,0,0,2.733368,positiveClass
597,0,0,0,0,0,0,0,1.025827,0,0,0,0,2.374887,0,0,0,0,1.370421,1.412638,0,0,0,1.482805,0,0,0,0,0,0,0,3.385639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091514,0,2.091514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41455,0,0,2.221005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459239,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,2.513306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1343,1.485349,0.530178,1.10851,1.17038,0.637712,0,0.93777,0,1.089157,0,1.150432,4.601728,0,1.219086,1.271182,0,0,0,0,1.44817,0,0,0,1.489435,0,0,0,1.619488,0,0,0,0,0,0,0,0,1.760261,0,0,0,3.62801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028748,0,0,0,0,0,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,2.402405,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,0,0,2.459239,0,0,0,0,0,0,0,4.989914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570465,0,0,0,2.61047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.718101,0,0,0,0,0,5.466736,0,0,positiveClass
312,1.485349,0.530178,0,1.17038,0.637712,0,1.87554,0,0,2.208255,0,0,1.187444,1.219086,0,0,0,0,1.412638,0,0,0,1.482805,0,1.500584,0,0,0,0,0,0,0,0,1.714798,0,1.742969,0,1.76902,0,1.804845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166899,0,0,0,0,0,0,0,0,0,0,0,0,0,2.189256,0,0,0,0,0,0,0,0,0,2.249044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.402405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.102093,0,0,0,0,0,0,0,0,0,0,0,2.624169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1279,0.990233,0,0,1.75557,0.637712,0,0,0,1.089157,0,0,0,1.187444,1.219086,2.542363,2.709591,0,2.740842,0,1.44817,0,0,0,0,0,0,0,0,1.627093,0,0,0,0,0,0,0,3.520522,0,0,0,0,0,0,0,0,0,3.896827,0,0,1.969691,0,0,1.9951,0,0,0,0,2.024953,2.028748,0,2.059639,0,0,0,0,2.091514,0,0,0,0,0,0,0,0,2.180367,4.369604,0,0,0,0,0,2.211831,0,0,0,0,0,0,0,0,0,0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459239,0,0,0,4.953877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.308603,0,0,0,0,0,0,0,0,negativeClass
741,1.485349,0,0,1.75557,0.637712,2.756382,0,0,2.178314,4.41651,0,0,2.374887,0,0,0,2.725156,2.740842,1.412638,0,0,0,0,1.489435,0,0,0,0,1.627093,0,0,0,0,0,0,0,0,1.76902,0,0,0,0,0,0,1.931022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.103734,0,0,0,0,0,0,0,0,0,2.198225,0,0,0,0,0,0,0,0,0,2.258568,0,2.282782,0,0,0,0,0,2.307598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965817,2.488915,0,0,0,0,0,0,0,0,0,0,2.513306,0,2.525729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673649,0,0,0,0,0,0,0,0,2.718101,0,0,0,0,0,0,0,0,0,negativeClass
771,0,1.590535,0.554255,0,0,0.918794,4.688849,0,0,3.312382,1.150432,0,0,0,0,0,0,0,0,1.44817,0,0,0,0,0,0,0,0,0,0,3.385639,0,0,0,0,3.485939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991431,0,1.9951,0,0,0,0,0,0,0,0,0,0,0,0,2.091514,0,2.124439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13113,0,0,0,0,0,0,0,0,0,0,0,0,2.380547,0,0,0,0,2.402405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459239,0,0,0,0,0,0,0,0,0,0,0,0,5.014305,0,0,0,0,0,2.531998,0,2.538307,0,0,0,0,0,0,0,5.102093,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703063,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
